levelName,p,cost,cost.screen,cost.tpt,cost.prev.att,cost.inc.att,tpte,tpt,inctb,tbdxc,tbdxb,prevtb,att,lives,incdeaths,deaths,check,TPT.screened,TPT.asymptomatic,TPT.eligible,TPT.treated,TB.symptoms,TB.evaluated,TB.diagnosed,TB.treated
     ¦   ¦   ¦   ¦       °--Symptomatic but not TB                              ,1-soc.tbprev.symptomatic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
¦   ¦   ¦   ¦           ¦--TB disease <1yr,p.tbdx.1yr,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦   °--TB outcomes                                 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦--TB tx                                   ,CDRi,c.soc.inv_inc+c.soc.att_inc,0,0,0,c.soc.inv_inc+c.soc.att_inc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
     ¦   ¦   ¦   ¦           ¦       ¦   ¦--dies                                ,cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦   °--survives                            ,1-cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       °--no TB tx                                ,1-CDRi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦           ¦--dies                                ,cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦           °--survives                            ,1-cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
¦   ¦   ¦   ¦           °--no TB disease <1yr,1-p.tbdx.1yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦               °--no TB outcomes                              ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦                   ¦--dies                                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦                   °--survives                                ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   °--Asymptomatic child contact                                  ,1-soc.frac.rescr.symp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
     ¦   ¦   ¦       °--TPT outcomes                                            ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦           ¦--Eligible for TPT                                    ,soc.frac.tpt.eligible,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
     ¦   ¦   ¦           ¦   ¦--TPT                                             ,soc.frac.tpt.initiated*soc.frac.tpt.completed,c.soc.tpt,0,c.soc.tpt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
¦   ¦   ¦           ¦   ¦   ¦--TB disease <1yr,p.tbdx.1yr*tptRR,c.soc.inv_inc,0,0,0,c.soc.inv_inc,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
     ¦   ¦   ¦           ¦   ¦   ¦   °--TB outcomes                             ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦           ¦   ¦   ¦       ¦--TB tx                               ,1-frac.pre.att.ltfu,c.soc.att_inc,0,0,0,c.soc.att_inc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
     ¦   ¦   ¦           ¦   ¦   ¦       ¦   ¦--dies                            ,cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦           ¦   ¦   ¦       ¦   °--survives                        ,1-cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦           ¦   ¦   ¦       °--no TB tx                            ,frac.pre.att.ltfu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦           ¦   ¦   ¦           ¦--dies                            ,cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦           ¦   ¦   ¦           °--survives                        ,1-cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
¦   ¦   ¦           ¦   ¦   °--no TB disease <1yr,1-p.tbdx.1yr*tptRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦           ¦   ¦       °--no TB outcomes                          ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦           ¦   ¦           ¦--dies                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦           ¦   ¦           °--survives                            ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦           ¦   °--no TPT                                          ,1-soc.frac.tpt.initiated*soc.frac.tpt.completed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
¦   ¦   ¦           ¦       ¦--TB disease <1yr,p.tbdx.1yr,c.soc.inv_inc,0,0,0,c.soc.inv_inc,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
     ¦   ¦   ¦           ¦       ¦   °--TB outcomes                             ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦           ¦       ¦       ¦--TB tx                               ,1-frac.pre.att.ltfu,c.soc.att_inc,0,0,0,c.soc.att_inc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
     ¦   ¦   ¦           ¦       ¦       ¦   ¦--dies                            ,cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦           ¦       ¦       ¦   °--survives                        ,1-cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦           ¦       ¦       °--no TB tx                            ,frac.pre.att.ltfu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦           ¦       ¦           ¦--dies                            ,cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦           ¦       ¦           °--survives                        ,1-cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
¦   ¦   ¦           ¦       °--no TB disease <1yr,1-p.tbdx.1yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦           ¦           °--no TB outcomes                          ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦           ¦               ¦--dies                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦           ¦               °--survives                            ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦           °--Not eligible for TPT                                ,1-soc.frac.tpt.eligible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
¦   ¦   ¦               ¦--TB disease <1yr,p.tbdx.1yr,c.soc.inv_inc,0,0,0,c.soc.inv_inc,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
     ¦   ¦   ¦               ¦   °--TB outcomes                                 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦               ¦       ¦--TB tx                                   ,1-frac.pre.att.ltfu,c.soc.att_inc,0,0,0,c.soc.att_inc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
     ¦   ¦   ¦               ¦       ¦   ¦--dies                                ,cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦               ¦       ¦   °--survives                            ,1-cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦               ¦       °--no TB tx                                ,frac.pre.att.ltfu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦               ¦           ¦--dies                                ,cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦               ¦           °--survives                            ,1-cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
¦   ¦   ¦               °--no TB disease <1yr,1-p.tbdx.1yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦                   °--no TB outcomes                              ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦                       ¦--dies                                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦                       °--survives                                ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦   °--Child contact not re-screened                                   ,1-soc.frac.rescreened,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦       ¦--Symptomatic child contact                                   ,soc.frac.symp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦       ¦   ¦--TB outcomes                                             ,soc.tbprev.symptomatic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦       ¦   ¦   ¦--TB tx                                               ,CDR,c.soc.inv_coprev+c.soc.att_coprev,0,0,c.soc.inv_coprev+c.soc.att_coprev,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
     ¦   ¦       ¦   ¦   ¦   ¦--dies                                            ,cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
     ¦   ¦       ¦   ¦   ¦   °--survives                                        ,1-cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦       ¦   ¦   °--no TB tx                                            ,1-CDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦       ¦   ¦       ¦--dies                                            ,cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
     ¦   ¦       ¦   ¦       °--survives                                        ,1-cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦       ¦   °--Symptomatic but not TB                                  ,1-soc.tbprev.symptomatic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
¦   ¦       ¦       ¦--TB disease <1yr,p.tbdx.1yr,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦       ¦       ¦   °--TB outcomes                                     ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦       ¦       ¦       ¦--TB tx                                       ,CDR,c.soc.inv_inc+c.soc.att_inc,0,0,0,c.soc.inv_inc+c.soc.att_inc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
     ¦   ¦       ¦       ¦       ¦   ¦--dies                                    ,cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
     ¦   ¦       ¦       ¦       ¦   °--survives                                ,1-cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦       ¦       ¦       °--no TB tx                                    ,1-CDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦       ¦       ¦           ¦--dies                                    ,cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
     ¦   ¦       ¦       ¦           °--survives                                ,1-cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
¦   ¦       ¦       °--no TB disease <1yr,1-p.tbdx.1yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦       ¦           °--no TB outcomes                                  ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦       ¦               ¦--dies                                        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
     ¦   ¦       ¦               °--survives                                    ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦       °--Asymptomatic child contact                                  ,1-soc.frac.symp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦           °--no TPT                                                  ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
¦   ¦               ¦--TB disease <1yr,p.tbdx.1yr,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦               ¦   °--TB outcomes                                     ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦               ¦       ¦--TB tx                                       ,CDR,c.soc.inv_coprev+c.soc.att_coprev,0,0,c.soc.inv_coprev+c.soc.att_coprev,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
     ¦   ¦               ¦       ¦   ¦--dies                                    ,cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
     ¦   ¦               ¦       ¦   °--survives                                ,1-cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦               ¦       °--no TB tx                                    ,1-CDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦               ¦           ¦--dies                                    ,cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
     ¦   ¦               ¦           °--survives                                ,1-cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
¦   ¦               °--no TB disease <1yr,1-p.tbdx.1yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦                   °--no TB outcomes                                  ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦                       ¦--dies                                        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
     ¦   ¦                       °--survives                                    ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦--Symptomatic child contact                                           ,soc.frac.symp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
     ¦   ¦   ¦--Symptomatic child contact @facility                             ,soc.frac.symp.attending,c.soc.inv_coprev,0,0,c.soc.inv_coprev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
     ¦   ¦   ¦   ¦--clinical and bacteriological assessment                     ,soc.frac.bac.assess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦   ¦--TB diagnosed (bacteriological)                          ,soc.frac.bac.dx,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
     ¦   ¦   ¦   ¦   ¦   °--TB outcomes                                         ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦   ¦       ¦--TB tx                                           ,1-frac.pre.att.ltfu,c.soc.att_coprev,0,0,c.soc.att_coprev,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
     ¦   ¦   ¦   ¦   ¦       ¦   ¦--dies                                        ,cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦   ¦       ¦   °--survives                                    ,1-cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦   ¦       °--no TB tx                                        ,frac.pre.att.ltfu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦   ¦           ¦--dies                                        ,cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦   ¦           °--survives                                    ,1-cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦   °--no TB diagnosed                                         ,1-soc.frac.bac.dx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
     ¦   ¦   ¦   ¦       °--clinical assessment + with/without CXR              ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦--TB diagnosed (clinical)                         ,soc.frac.bac.clin.dx,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
     ¦   ¦   ¦   ¦           ¦   °--TB outcomes                                 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦--TB tx                                   ,1-frac.pre.att.ltfu,c.soc.att_coprev,0,0,c.soc.att_coprev,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
     ¦   ¦   ¦   ¦           ¦       ¦   ¦--dies                                ,cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦   °--survives                            ,1-cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       °--no TB tx                                ,frac.pre.att.ltfu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦           ¦--dies                                ,cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦           °--survives                            ,1-cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦--no TB diagnosed                                 ,soc.frac.bac.noclin.dx*(1-soc.frac.bac.clin.dx),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
     ¦   ¦   ¦   ¦           ¦   °--TPT outcomes                                ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦--Eligible for TPT                        ,soc.frac.tpt.eligible,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦   ¦--TPT                                 ,soc.frac.tpt.initiated*soc.frac.tpt.completed,c.soc.tpt,0,c.soc.tpt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
¦   ¦   ¦   ¦           ¦       ¦   ¦   ¦--TB disease <1yr,p.tbdx.1yr*tptRR,c.soc.inv_inc,0,0,0,c.soc.inv_inc,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
     ¦   ¦   ¦   ¦           ¦       ¦   ¦   ¦   °--TB outcomes                 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦   ¦   ¦       ¦--TB tx                   ,1-frac.pre.att.ltfu,c.soc.att_inc,0,0,0,c.soc.att_inc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
     ¦   ¦   ¦   ¦           ¦       ¦   ¦   ¦       ¦   ¦--dies                ,cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦   ¦   ¦       ¦   °--survives            ,1-cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦   ¦   ¦       °--no TB tx                ,frac.pre.att.ltfu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦   ¦   ¦           ¦--dies                ,cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦   ¦   ¦           °--survives            ,1-cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
¦   ¦   ¦   ¦           ¦       ¦   ¦   °--no TB disease <1yr,1-p.tbdx.1yr*tptRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦   ¦       °--no TB outcomes              ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦   ¦           ¦--dies                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦   ¦           °--survives                ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦   °--no TPT                              ,1-soc.frac.tpt.initiated*soc.frac.tpt.completed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
¦   ¦   ¦   ¦           ¦       ¦       ¦--TB disease <1yr,p.tbdx.1yr,c.soc.inv_inc,0,0,0,c.soc.inv_inc,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
     ¦   ¦   ¦   ¦           ¦       ¦       ¦   °--TB outcomes                 ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦       ¦       ¦--TB tx                   ,1-frac.pre.att.ltfu,c.soc.att_inc,0,0,0,c.soc.att_inc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
     ¦   ¦   ¦   ¦           ¦       ¦       ¦       ¦   ¦--dies                ,cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦       ¦       ¦   °--survives            ,1-cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦       ¦       °--no TB tx                ,frac.pre.att.ltfu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦       ¦           ¦--dies                ,cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦       ¦           °--survives            ,1-cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
¦   ¦   ¦   ¦           ¦       ¦       °--no TB disease <1yr,1-p.tbdx.1yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦           °--no TB outcomes              ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦               ¦--dies                    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       ¦               °--survives                ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦       °--Not eligible for TPT                    ,1-soc.frac.tpt.eligible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
¦   ¦   ¦   ¦           ¦           ¦--TB disease <1yr,p.tbdx.1yr,c.soc.inv_inc,0,0,0,c.soc.inv_inc,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
     ¦   ¦   ¦   ¦           ¦           ¦   °--TB outcomes                     ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦           ¦       ¦--TB tx                       ,1-frac.pre.att.ltfu,c.soc.att_inc,0,0,0,c.soc.att_inc,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
     ¦   ¦   ¦   ¦           ¦           ¦       ¦   ¦--dies                    ,cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦           ¦       ¦   °--survives                ,1-cfr.tx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦           ¦       °--no TB tx                    ,frac.pre.att.ltfu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦           ¦           ¦--dies                    ,cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
     ¦   ¦   ¦   ¦           ¦           ¦           °--survives                ,1-cfr.notx,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
¦   ¦   ¦   ¦           ¦           °--no TB disease <1yr,1-p.tbdx.1yr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
